name,brand,type,gender,shape,frame_material,color,price,description,rating,reviews_count
Polaroid Round Sunglasses 462,Polaroid,sunglasses,male,round,plastic,gold,9912,"Золотые мужские очки формы круглые, пластиковая оправа, UV400.",3.86,9812
Vogue Aviator Sunglasses 463,Vogue,sunglasses,male,aviator,plastic,silver,10608,"Серебристые мужские очки формы авиаторы, пластиковая оправа, UV400.",4.7,8207
Oakley Aviator Sunglasses 464,Oakley,sunglasses,female,aviator,metal,brown,1695,"Коричневые женские очки формы авиаторы, металлическая оправа, UV400.",3.87,25610
SOJOS Round Sunglasses 465,SOJOS,sunglasses,male,round,plastic,silver,12744,"Серебристые мужские очки формы круглые, пластиковая оправа, UV400.",4.56,21145
Oakley Cat-Eye Sunglasses 466,Oakley,sunglasses,unisex,cat-eye,metal,gold,1857,"Золотые унисекс очки формы кошачий глаз, металлическая оправа, UV400.",5.0,6499
Prada Aviator Sunglasses 467,Prada,sunglasses,male,aviator,metal,gold,2199,"Золотые мужские очки формы авиаторы, металлическая оправа, UV400.",4.93,1679
Polaroid Rectangular Sunglasses 468,Polaroid,sunglasses,unisex,rectangular,plastic,silver,1983,"Серебристые унисекс очки формы прямоугольные, пластиковая оправа, UV400.",4.26,14000
Polaroid Round Sunglasses 469,Polaroid,sunglasses,female,round,plastic,brown,6085,"Коричневые женские очки формы круглые, пластиковая оправа, UV400.",4.34,4890
Ray-Ban Cat-Eye Sunglasses 470,Ray-Ban,sunglasses,unisex,cat-eye,metal,blue,12105,"Синие унисекс очки формы кошачий глаз, металлическая оправа, UV400.",4.15,13520
Prada Aviator Sunglasses 471,Prada,sunglasses,male,aviator,plastic,gold,3748,"Золотые мужские очки формы авиаторы, пластиковая оправа, UV400.",4.3,21078
SOJOS Cat-Eye Sunglasses 472,SOJOS,sunglasses,unisex,cat-eye,plastic,black,14310,"Черные унисекс очки формы кошачий глаз, пластиковая оправа, UV400.",4.66,15738
Prada Cat-Eye Sunglasses 473,Prada,sunglasses,female,cat-eye,plastic,blue,7863,"Синие женские очки формы кошачий глаз, пластиковая оправа, UV400.",4.12,874
Carrera Round Sunglasses 474,Carrera,sunglasses,unisex,round,plastic,black,2459,"Черные унисекс очки формы круглые, пластиковая оправа, UV400.",4.77,15476
Carrera Round Sunglasses 475,Carrera,sunglasses,unisex,round,metal,brown,5560,"Коричневые унисекс очки формы круглые, металлическая оправа, UV400.",4.59,8753
Ray-Ban Cat-Eye Sunglasses 476,Ray-Ban,sunglasses,male,cat-eye,plastic,silver,4346,"Серебристые мужские очки формы кошачий глаз, пластиковая оправа, UV400.",4.01,19435
Carrera Square Sunglasses 477,Carrera,sunglasses,unisex,square,metal,blue,13025,"Синие унисекс очки формы квадратные, металлическая оправа, UV400.",4.64,18620
Polaroid Round Sunglasses 478,Polaroid,sunglasses,unisex,round,acetate,silver,6563,"Серебристые унисекс очки формы круглые, ацетатная оправа, UV400.",4.01,1263
Oakley Round Sunglasses 479,Oakley,sunglasses,male,round,metal,blue,1826,"Синие мужские очки формы круглые, металлическая оправа, UV400.",4.43,42
Carrera Round Sunglasses 480,Carrera,sunglasses,unisex,round,plastic,brown,13246,"Коричневые унисекс очки формы круглые, пластиковая оправа, UV400.",4.01,26313
Carrera Aviator Sunglasses 481,Carrera,sunglasses,male,aviator,acetate,brown,13045,"Коричневые мужские очки формы авиаторы, ацетатная оправа, UV400.",4.9,25394
Oakley Square Sunglasses 482,Oakley,sunglasses,unisex,square,plastic,black,13043,"Черные унисекс очки формы квадратные, пластиковая оправа, UV400.",4.93,12982
Oakley Square Sunglasses 483,Oakley,sunglasses,female,square,metal,gold,4080,"Золотые женские очки формы квадратные, металлическая оправа, UV400.",4.68,14335
Prada Square Sunglasses 484,Prada,sunglasses,unisex,square,acetate,brown,10707,"Коричневые унисекс очки формы квадратные, ацетатная оправа, UV400.",4.63,20130
Carrera Cat-Eye Sunglasses 485,Carrera,sunglasses,male,cat-eye,plastic,brown,6526,"Коричневые мужские очки формы кошачий глаз, пластиковая оправа, UV400.",4.68,9670
Polaroid Aviator Sunglasses 486,Polaroid,sunglasses,male,aviator,plastic,blue,14129,"Синие мужские очки формы авиаторы, пластиковая оправа, UV400.",4.96,1081
Polaroid Square Sunglasses 487,Polaroid,sunglasses,unisex,square,metal,blue,11979,"Синие унисекс очки формы квадратные, металлическая оправа, UV400.",4.48,16278
Polaroid Aviator Sunglasses 488,Polaroid,sunglasses,female,aviator,plastic,brown,6734,"Коричневые женские очки формы авиаторы, пластиковая оправа, UV400.",4.0,29030
Oakley Square Sunglasses 489,Oakley,sunglasses,unisex,square,metal,silver,5845,"Серебристые унисекс очки формы квадратные, металлическая оправа, UV400.",4.05,22733
Oakley Square Sunglasses 490,Oakley,sunglasses,female,square,acetate,black,1520,"Черные женские очки формы квадратные, ацетатная оправа, UV400.",3.86,14379
Guess Rectangular Sunglasses 491,Guess,sunglasses,male,rectangular,plastic,silver,7254,"Серебристые мужские очки формы прямоугольные, пластиковая оправа, UV400.",4.46,3343
Prada Round Sunglasses 492,Prada,sunglasses,unisex,round,plastic,brown,2707,"Коричневые унисекс очки формы круглые, пластиковая оправа, UV400.",4.76,1114
Vogue Square Sunglasses 493,Vogue,sunglasses,male,square,metal,gold,2715,"Золотые мужские очки формы квадратные, металлическая оправа, UV400.",4.21,29115
Guess Aviator Sunglasses 494,Guess,sunglasses,male,aviator,metal,blue,7036,"Синие мужские очки формы авиаторы, металлическая оправа, UV400.",4.51,20127
Prada Aviator Sunglasses 495,Prada,sunglasses,unisex,aviator,acetate,silver,4203,"Серебристые унисекс очки формы авиаторы, ацетатная оправа, UV400.",4.53,14247
Polaroid Aviator Sunglasses 496,Polaroid,sunglasses,male,aviator,metal,gold,4612,"Золотые мужские очки формы авиаторы, металлическая оправа, UV400.",4.29,18177
Vogue Square Sunglasses 497,Vogue,sunglasses,unisex,square,metal,gold,3071,"Золотые унисекс очки формы квадратные, металлическая оправа, UV400.",3.86,18755
Prada Aviator Sunglasses 498,Prada,sunglasses,male,aviator,metal,gold,8505,"Золотые мужские очки формы авиаторы, металлическая оправа, UV400.",3.91,27017
Prada Aviator Sunglasses 499,Prada,sunglasses,male,aviator,metal,black,4298,"Черные мужские очки формы авиаторы, металлическая оправа, UV400.",4.57,2704
Prada Square Sunglasses 500,Prada,sunglasses,male,square,plastic,silver,9513,"Серебристые мужские очки формы квадратные, пластиковая оправа, UV400.",4.87,8703
Oakley Cat-Eye Sunglasses 501,Oakley,sunglasses,unisex,cat-eye,metal,silver,7578,"Серебристые унисекс очки формы кошачий глаз, металлическая оправа, UV400.",4.86,12124
Polaroid Aviator Sunglasses 502,Polaroid,sunglasses,female,aviator,plastic,gold,9119,"Золотые женские очки формы авиаторы, пластиковая оправа, UV400.",4.12,27449
Vogue Aviator Sunglasses 503,Vogue,sunglasses,unisex,aviator,acetate,brown,12435,"Коричневые унисекс очки формы авиаторы, ацетатная оправа, UV400.",3.92,21913
Carrera Rectangular Sunglasses 504,Carrera,sunglasses,unisex,rectangular,metal,blue,10570,"Синие унисекс очки формы прямоугольные, металлическая оправа, UV400.",3.87,12704
Guess Rectangular Sunglasses 505,Guess,sunglasses,unisex,rectangular,metal,blue,9303,"Синие унисекс очки формы прямоугольные, металлическая оправа, UV400.",4.16,12956
Ray-Ban Cat-Eye Sunglasses 506,Ray-Ban,sunglasses,unisex,cat-eye,acetate,blue,12600,"Синие унисекс очки формы кошачий глаз, ацетатная оправа, UV400.",4.98,4851
Oakley Round Sunglasses 507,Oakley,sunglasses,female,round,metal,brown,14745,"Коричневые женские очки формы круглые, металлическая оправа, UV400.",4.03,1418
